customer_id,gender,senior_citizen,tenure,contract_type,internet_service,payment_method,monthly_charges,total_charges,num_products,support_calls,churn
CUST01208,Female,0,45,Month-to-month,Fiber optic,Electronic check,53.56,2405.35,4,5.0,1
CUST01209,Female,0,14,Two year,Fiber optic,Electronic check,117.85,1602.37,1,1.0,0
CUST01210,Female,0,30,Two year,DSL,Credit card,105.65,3139.42,3,6.0,0
CUST01211,Male,0,68,Month-to-month,DSL,Credit card,90.12,6108.31,2,6.0,1
CUST01212,Male,0,18,Month-to-month,DSL,Credit card,92.71,1632.65,1,4.0,1
CUST01213,Female,1,62,One year,DSL,Electronic check,76.21,4717.21,2,7.0,0
CUST01214,Female,0,37,Month-to-month,DSL,Mailed check,114.71,4319.65,4,4.0,1
CUST01215,Female,0,25,Month-to-month,Fiber optic,Bank transfer,69.63,1710.78,2,0.0,0
CUST01216,Female,0,48,Month-to-month,DSL,Credit card,58.05,2762.1,3,8.0,1
CUST01217,Male,0,65,Month-to-month,Fiber optic,Credit card,36.3,2382.72,5,3.0,0
CUST01218,Male,0,53,Month-to-month,DSL,Credit card,98.62,5218.15,3,,0
CUST01219,Female,0,15,Month-to-month,DSL,Mailed check,93.44,1335.21,2,3.0,0
CUST01220,Male,0,49,Month-to-month,Fiber optic,Bank transfer,58.44,2860.28,1,8.0,1
CUST01221,Male,0,68,Two year,Fiber optic,Bank transfer,22.52,1526.37,4,1.0,0
CUST01222,Female,0,12,Month-to-month,Fiber optic,Credit card,103.9,1295.58,5,3.0,1
CUST01223,Female,0,59,One year,DSL,Electronic check,21.14,1198.76,1,1.0,0
CUST01224,Female,0,37,Month-to-month,Fiber optic,Credit card,90.37,3392.81,1,4.0,1
CUST01225,Male,0,61,One year,Fiber optic,Credit card,117.03,,3,2.0,0
CUST01226,Female,0,43,Month-to-month,DSL,Electronic check,63.77,2686.55,2,9.0,1
CUST01227,Male,0,70,One year,Fiber optic,Electronic check,43.5,2979.37,3,1.0,1
CUST01228,Female,0,39,Month-to-month,Fiber optic,Credit card,90.49,3625.72,2,8.0,1
CUST01229,Female,0,56,Two year,DSL,Mailed check,101.71,5687.92,3,4.0,0
CUST01230,Male,1,63,Month-to-month,No,Mailed check,74.64,4749.34,1,9.0,0
CUST01231,Male,0,46,Month-to-month,Fiber optic,Electronic check,116.7,5282.96,4,4.0,1
CUST01232,Male,0,11,Two year,DSL,Credit card,25.17,408.72,2,0.0,0
CUST01233,Male,0,62,One year,Fiber optic,Mailed check,70.48,4414.39,5,5.0,0
CUST01234,Male,0,25,Month-to-month,DSL,Credit card,91.85,2283.36,5,6.0,1
CUST01235,Male,1,71,Two year,Fiber optic,Credit card,106.26,7529.44,1,0.0,0
CUST01236,Female,0,52,Month-to-month,Fiber optic,Credit card,37.93,2008.86,3,8.0,1
CUST01237,Male,0,4,Month-to-month,DSL,Mailed check,100.0,433.86,3,7.0,0
CUST01238,Male,0,59,Two year,DSL,Bank transfer,75.27,4450.1,1,7.0,0
CUST01239,Female,1,72,Month-to-month,DSL,Credit card,59.66,4295.73,5,6.0,0
CUST01240,Male,0,20,Two year,Fiber optic,Mailed check,33.17,691.48,5,4.0,0
CUST01241,Male,0,63,Month-to-month,Fiber optic,Bank transfer,106.53,6624.28,3,2.0,1
CUST01242,Female,0,54,One year,DSL,Electronic check,35.73,1910.71,2,8.0,0
CUST01243,Female,0,57,Month-to-month,DSL,Mailed check,50.98,2823.45,4,6.0,0
CUST01244,Female,0,41,Two year,DSL,Bank transfer,49.0,2039.42,2,9.0,0
CUST01245,Male,0,3,One year,DSL,Mailed check,107.14,287.63,5,9.0,1
CUST01246,Female,0,6,Month-to-month,DSL,Bank transfer,87.27,445.04,2,7.0,0
CUST01247,Male,1,5,One year,Fiber optic,Bank transfer,99.67,458.65,4,,0
CUST01248,Female,0,5,Month-to-month,Fiber optic,Mailed check,45.05,232.7,2,4.0,1
CUST01249,Male,0,54,One year,No,Electronic check,82.49,4444.06,2,7.0,0
CUST01250,Female,0,47,Two year,No,Credit card,77.17,3568.55,2,2.0,0
CUST01251,Female,0,49,Month-to-month,Fiber optic,Bank transfer,103.28,4975.63,2,6.0,0
CUST01252,Female,0,9,One year,Fiber optic,Credit card,110.61,999.17,1,1.0,1
CUST01253,Male,0,20,Month-to-month,No,Electronic check,21.22,395.28,5,2.0,0
CUST01254,Male,0,61,Month-to-month,DSL,Credit card,87.4,5318.62,4,,0
CUST01255,Female,0,35,Month-to-month,DSL,Credit card,25.18,873.44,5,4.0,0
CUST01256,Female,1,50,One year,DSL,Mailed check,74.89,3765.8,1,6.0,0
CUST01257,Female,0,62,Month-to-month,Fiber optic,Mailed check,48.76,3065.67,1,9.0,0
CUST01258,Female,0,17,One year,Fiber optic,Electronic check,50.68,868.85,1,9.0,0
CUST01259,Male,0,3,Month-to-month,DSL,Mailed check,55.3,149.86,1,0.0,1
CUST01260,Female,0,32,One year,Fiber optic,Bank transfer,82.13,2629.37,2,9.0,0
CUST01261,Female,0,13,Month-to-month,Fiber optic,Electronic check,53.4,677.3,5,8.0,0
CUST01262,Male,0,68,Two year,DSL,Mailed check,93.27,6260.23,3,0.0,0
CUST01263,Male,1,14,Month-to-month,DSL,Mailed check,60.45,900.94,4,0.0,0
CUST01264,Female,1,11,Month-to-month,DSL,Electronic check,26.84,340.36,1,9.0,1
CUST01265,Female,0,56,Month-to-month,DSL,Bank transfer,98.38,5608.47,5,7.0,1
CUST01266,Male,0,67,One year,Fiber optic,Electronic check,48.58,3368.61,1,5.0,1
CUST01267,Male,0,29,Month-to-month,Fiber optic,Mailed check,63.28,1776.22,1,5.0,0
CUST01268,Female,0,9,One year,Fiber optic,Mailed check,88.54,780.13,1,8.0,0
CUST01269,Male,0,67,Month-to-month,Fiber optic,Electronic check,53.25,3693.03,1,3.0,1
CUST01270,Male,0,25,One year,Fiber optic,Bank transfer,25.66,639.44,1,7.0,0
CUST01271,Female,0,42,Month-to-month,Fiber optic,Bank transfer,57.39,2422.68,4,3.0,0
CUST01272,Female,1,9,Month-to-month,Fiber optic,Credit card,114.44,953.95,5,1.0,0
CUST01273,Male,0,40,Month-to-month,Fiber optic,Bank transfer,84.17,3374.45,1,7.0,1
CUST01274,Female,0,25,Month-to-month,Fiber optic,Electronic check,87.15,2275.29,1,6.0,0
CUST01275,Female,0,5,Month-to-month,DSL,Bank transfer,83.23,,1,3.0,0
CUST01276,Female,0,11,Two year,Fiber optic,Bank transfer,39.9,408.39,1,8.0,0
CUST01277,Female,0,59,Two year,DSL,Credit card,61.83,3628.35,2,8.0,1
CUST01278,Female,0,38,One year,Fiber optic,Bank transfer,95.09,3557.03,2,7.0,1
CUST01279,Male,0,72,Month-to-month,Fiber optic,Credit card,30.14,2127.33,3,0.0,1
CUST01280,Male,0,5,Month-to-month,DSL,Credit card,47.79,143.42,1,6.0,0
CUST01281,Female,0,48,One year,No,Bank transfer,47.63,2282.09,3,4.0,0
CUST01282,Female,0,18,Month-to-month,DSL,Mailed check,63.2,1213.14,4,6.0,0
CUST01283,Female,0,70,Two year,DSL,Electronic check,118.04,8280.35,3,8.0,1
CUST01284,Male,0,37,Month-to-month,DSL,Electronic check,26.75,1058.07,5,1.0,1
CUST01285,Male,0,60,Two year,Fiber optic,Bank transfer,71.87,4365.87,2,3.0,0
CUST01286,Male,0,48,Month-to-month,Fiber optic,Electronic check,37.94,1793.61,2,3.0,0
CUST01287,Male,0,28,One year,Fiber optic,Electronic check,117.07,3239.92,1,1.0,0
CUST01288,Female,0,69,Month-to-month,Fiber optic,Credit card,31.33,2125.73,1,2.0,0
CUST01289,Female,1,40,Two year,DSL,Mailed check,60.36,2328.55,4,7.0,0
CUST01290,Male,1,45,Month-to-month,DSL,Electronic check,93.79,4222.1,4,8.0,1
CUST01291,Male,0,62,One year,DSL,Mailed check,90.46,5463.01,5,5.0,0
CUST01292,Female,0,58,Two year,Fiber optic,Electronic check,62.27,3641.4,1,9.0,0
CUST01293,Female,0,67,Month-to-month,Fiber optic,Mailed check,54.65,3665.31,1,1.0,0
CUST01294,Female,1,56,Month-to-month,DSL,Mailed check,59.76,3370.2,4,1.0,1
CUST01295,Female,0,40,Month-to-month,DSL,Electronic check,46.43,1909.96,4,6.0,0
CUST01296,Female,0,40,Month-to-month,DSL,Credit card,40.53,1631.27,4,7.0,1
CUST01297,Male,0,33,Month-to-month,Fiber optic,Mailed check,68.3,2335.61,2,7.0,1
CUST01298,Female,0,6,Month-to-month,DSL,Mailed check,46.85,312.22,3,5.0,1
CUST01299,Male,0,19,Month-to-month,DSL,Electronic check,48.75,888.32,3,,1
CUST01300,Male,0,40,One year,DSL,Mailed check,85.68,3415.14,1,7.0,0
CUST01301,Female,0,59,One year,Fiber optic,Mailed check,116.85,6781.31,2,0.0,0
CUST01302,Male,0,59,Month-to-month,Fiber optic,Credit card,80.36,4696.35,4,8.0,0
CUST01303,Male,0,48,Two year,Fiber optic,Mailed check,27.7,1310.45,1,0.0,0
CUST01304,Female,1,41,Two year,Fiber optic,Credit card,27.56,1157.21,2,2.0,0
CUST01305,Male,0,13,Month-to-month,Fiber optic,Mailed check,115.14,1459.33,5,8.0,1
CUST01306,Female,0,45,Month-to-month,No,Mailed check,49.73,2175.5,2,4.0,0
CUST01307,Female,0,53,Month-to-month,DSL,Credit card,29.21,1453.58,1,8.0,1
CUST01308,Male,0,42,One year,Fiber optic,Credit card,79.9,3326.17,3,8.0,0
CUST01309,Female,0,63,One year,Fiber optic,Bank transfer,82.36,5286.53,4,5.0,1
CUST01310,Female,0,27,Month-to-month,DSL,Mailed check,84.85,2304.52,5,0.0,0
CUST01311,Male,0,38,One year,Fiber optic,Credit card,46.74,1823.11,2,9.0,1
CUST01312,Female,0,60,Month-to-month,DSL,Mailed check,21.51,1245.66,1,6.0,1
CUST01313,Male,0,7,Month-to-month,DSL,Mailed check,116.5,736.84,1,5.0,1
CUST01314,Male,0,5,One year,DSL,Mailed check,45.09,164.39,4,8.0,0
CUST01315,Female,0,45,One year,DSL,Electronic check,87.6,3937.26,1,6.0,0
CUST01316,Male,0,58,Month-to-month,Fiber optic,Bank transfer,90.66,5158.75,1,3.0,0
CUST01317,Female,0,31,Month-to-month,Fiber optic,Electronic check,81.0,2460.69,4,6.0,1
CUST01318,Male,0,23,Two year,Fiber optic,Bank transfer,51.29,1150.37,5,1.0,1
CUST01319,Female,0,42,One year,Fiber optic,Mailed check,47.11,1912.56,3,5.0,1
CUST01320,Female,0,10,One year,DSL,Mailed check,79.77,691.48,3,5.0,0
CUST01321,Male,0,32,Month-to-month,Fiber optic,Credit card,106.61,3425.99,2,1.0,0
CUST01322,Male,0,53,Month-to-month,No,Bank transfer,114.67,6079.98,5,3.0,0
CUST01323,Female,0,30,Month-to-month,DSL,Bank transfer,30.59,956.67,2,7.0,1
CUST01324,Female,0,39,Month-to-month,Fiber optic,Electronic check,35.48,1328.31,3,7.0,1
CUST01325,Male,1,31,One year,Fiber optic,Bank transfer,114.47,3586.68,4,,1
CUST01326,Female,0,2,Month-to-month,Fiber optic,Mailed check,93.65,263.77,1,7.0,1
CUST01327,Female,0,12,Month-to-month,DSL,Credit card,108.3,1312.7,3,,0
CUST01328,Male,0,39,Month-to-month,DSL,Electronic check,40.26,1539.77,5,1.0,0
CUST01329,Male,0,66,Month-to-month,Fiber optic,Credit card,78.76,5205.32,3,3.0,0
CUST01330,Female,0,13,Two year,No,Bank transfer,90.11,1138.59,5,8.0,0
CUST01331,Male,0,46,One year,DSL,Bank transfer,88.01,4007.3,5,2.0,0
CUST01332,Male,0,27,Month-to-month,No,Electronic check,60.82,1676.17,5,5.0,1
CUST01333,Female,0,17,One year,DSL,Bank transfer,21.54,359.22,2,6.0,0
CUST01334,Male,0,60,One year,DSL,Credit card,78.29,4757.81,4,7.0,0
CUST01335,Male,0,64,One year,Fiber optic,Mailed check,45.31,2877.73,3,6.0,1
CUST01336,Female,0,35,Month-to-month,Fiber optic,Electronic check,65.03,2258.83,4,2.0,0
CUST01337,Male,0,70,Month-to-month,DSL,Bank transfer,115.76,8074.74,1,5.0,0
CUST01338,Female,0,30,Month-to-month,DSL,Credit card,59.9,1741.1,3,4.0,0
CUST01339,Male,1,71,Two year,No,Mailed check,103.98,7423.31,4,9.0,0
CUST01340,Male,0,63,One year,No,Bank transfer,38.85,2557.09,4,3.0,0
CUST01341,Female,0,28,Month-to-month,DSL,Electronic check,87.25,2423.78,1,0.0,0
CUST01342,Male,0,60,Month-to-month,DSL,Bank transfer,117.7,7028.02,5,6.0,1
CUST01343,Male,0,37,Month-to-month,Fiber optic,Bank transfer,30.19,1079.74,3,7.0,1
CUST01344,Male,0,22,Month-to-month,Fiber optic,Bank transfer,20.83,424.32,3,1.0,1
CUST01345,Male,1,68,Two year,DSL,Mailed check,63.36,4390.85,1,6.0,0
CUST01346,Male,0,20,Month-to-month,No,Mailed check,29.26,,5,5.0,0
CUST01347,Male,1,68,Month-to-month,DSL,Bank transfer,94.84,6419.75,3,4.0,0
CUST01348,Female,0,64,Two year,Fiber optic,Bank transfer,111.45,7071.09,3,3.0,0
CUST01349,Male,1,17,Month-to-month,Fiber optic,Electronic check,63.4,1092.52,3,1.0,1
CUST01350,Male,0,12,One year,Fiber optic,Bank transfer,45.87,547.09,5,9.0,0
CUST01351,Female,0,22,Month-to-month,DSL,Credit card,63.44,1338.83,1,5.0,1
CUST01352,Female,0,17,One year,Fiber optic,Credit card,92.34,1525.22,3,4.0,0
CUST01353,Female,0,10,Month-to-month,No,Electronic check,20.91,285.7,4,1.0,1
CUST01354,Male,0,65,One year,Fiber optic,Mailed check,78.95,5133.09,5,9.0,1
CUST01355,Female,0,22,Month-to-month,Fiber optic,Bank transfer,81.33,1794.33,2,6.0,1
CUST01356,Female,0,50,Month-to-month,DSL,Electronic check,83.77,4193.72,1,5.0,0
CUST01357,Male,1,14,One year,No,Mailed check,44.2,688.56,4,8.0,1
CUST01358,Female,0,64,Month-to-month,No,Electronic check,91.41,5797.68,3,9.0,1
CUST01359,Male,0,47,One year,Fiber optic,Mailed check,29.14,1349.72,2,4.0,0
CUST01360,Male,0,29,Month-to-month,Fiber optic,Bank transfer,39.93,1149.44,1,,1
CUST01361,Male,0,36,Month-to-month,No,Electronic check,107.75,3792.83,5,8.0,0
CUST01362,Male,0,52,One year,DSL,Bank transfer,93.87,4835.55,2,0.0,0
CUST01363,Male,1,7,One year,Fiber optic,Electronic check,21.37,201.96,2,4.0,0
CUST01364,Female,0,29,Two year,Fiber optic,Mailed check,44.84,1338.3,4,8.0,1
CUST01365,Male,1,11,One year,Fiber optic,Electronic check,41.44,502.7,1,6.0,1
CUST01366,Female,0,33,Month-to-month,Fiber optic,Credit card,47.08,1524.21,4,5.0,0
CUST01367,Male,0,6,Two year,Fiber optic,Credit card,,245.25,4,5.0,0
CUST01368,Female,0,32,Month-to-month,DSL,Electronic check,26.25,750.68,3,6.0,1
CUST01369,Male,0,51,Month-to-month,DSL,Credit card,65.89,3407.19,5,0.0,0
CUST01370,Male,0,58,Month-to-month,DSL,Bank transfer,93.27,5464.69,2,3.0,0
CUST01371,Male,1,26,Month-to-month,Fiber optic,Credit card,80.67,2151.7,1,0.0,1
CUST01372,Female,0,46,One year,DSL,Credit card,87.29,4095.41,5,5.0,0
CUST01373,Female,0,29,Month-to-month,DSL,Bank transfer,28.11,836.44,5,3.0,1
CUST01374,Female,0,4,One year,Fiber optic,Bank transfer,115.15,538.44,1,0.0,0
CUST01375,Male,0,13,Month-to-month,No,Mailed check,103.85,1340.02,5,8.0,1
CUST01376,Male,0,39,Month-to-month,No,Bank transfer,100.51,3831.5,3,3.0,1
CUST01377,Female,1,15,Month-to-month,No,Electronic check,102.3,,5,5.0,0
CUST01378,Male,1,29,One year,Fiber optic,Credit card,113.27,3194.67,3,6.0,0
CUST01379,Female,0,29,Month-to-month,DSL,Mailed check,74.43,2166.85,2,7.0,0
CUST01380,Male,1,32,Two year,No,Bank transfer,40.03,1328.67,2,8.0,0
CUST01381,Female,0,2,Month-to-month,DSL,Credit card,81.68,179.57,4,8.0,1
CUST01382,Female,0,47,Month-to-month,Fiber optic,Electronic check,94.29,4545.46,3,7.0,1
CUST01383,Male,0,22,One year,Fiber optic,Electronic check,93.79,1965.12,2,9.0,1
CUST01384,Female,0,27,Two year,Fiber optic,Mailed check,72.14,1943.77,5,2.0,0
CUST01385,Male,0,67,Month-to-month,Fiber optic,Electronic check,26.85,1799.55,1,1.0,0
CUST01386,Male,0,56,One year,DSL,Credit card,57.11,3131.03,1,4.0,0
CUST01387,Male,0,21,Two year,Fiber optic,Bank transfer,112.08,2295.92,3,0.0,1
CUST01388,Female,0,47,Two year,DSL,Electronic check,78.44,3644.65,4,2.0,0
CUST01389,Female,0,59,One year,No,Bank transfer,73.83,4301.18,5,0.0,0
CUST01390,Female,1,6,One year,Fiber optic,Credit card,46.89,275.91,3,2.0,0
CUST01391,Male,0,19,Month-to-month,Fiber optic,Credit card,56.84,1049.9,1,3.0,1
CUST01392,Male,0,57,Two year,No,Bank transfer,109.53,6259.37,3,6.0,0
CUST01393,Female,0,69,Month-to-month,Fiber optic,Credit card,86.65,6011.07,5,4.0,0
CUST01394,Male,0,3,Two year,DSL,Mailed check,98.74,325.31,2,4.0,0
CUST01395,Male,1,1,Month-to-month,DSL,Electronic check,65.43,44.93,5,,1
CUST01396,Female,1,58,Month-to-month,Fiber optic,Mailed check,83.02,4829.66,2,7.0,1
CUST01397,Female,0,38,One year,No,Mailed check,44.84,1755.61,2,3.0,0
CUST01398,Male,0,15,Month-to-month,Fiber optic,Mailed check,90.55,1380.47,2,9.0,1
CUST01399,Male,0,34,Month-to-month,No,Bank transfer,62.76,2226.79,3,4.0,1
CUST01400,Female,0,61,One year,DSL,Bank transfer,64.25,3968.64,1,1.0,0
CUST01401,Female,0,35,One year,DSL,Credit card,84.93,3058.55,3,0.0,0
CUST01402,Male,0,64,One year,DSL,Bank transfer,113.63,7147.58,1,8.0,0
CUST01403,Male,1,25,Month-to-month,Fiber optic,Credit card,26.4,664.85,5,1.0,1
CUST01404,Male,1,24,One year,DSL,Bank transfer,102.47,2443.19,4,5.0,0
CUST01405,Female,0,12,Month-to-month,DSL,Credit card,49.24,584.61,5,0.0,0
CUST01406,Male,0,18,Month-to-month,Fiber optic,Electronic check,,1118.81,3,0.0,1
CUST01407,Male,1,15,One year,Fiber optic,Credit card,22.19,352.68,3,8.0,0
CUST01408,Male,0,27,Two year,Fiber optic,Electronic check,50.1,1262.41,1,3.0,0
CUST01409,Male,0,72,Month-to-month,Fiber optic,Credit card,70.26,5079.12,3,,1
CUST01410,Male,0,60,Month-to-month,Fiber optic,Bank transfer,25.62,1498.47,2,4.0,1
CUST01411,Male,0,46,Month-to-month,Fiber optic,Bank transfer,69.11,3154.02,3,6.0,0
CUST01412,Female,0,17,Month-to-month,No,Electronic check,112.71,1938.01,1,0.0,0
CUST01413,Female,0,53,Month-to-month,DSL,Mailed check,30.54,1622.52,1,5.0,0
CUST01414,Female,1,8,Two year,DSL,Mailed check,96.44,824.25,2,7.0,0
CUST01415,Male,0,27,Two year,DSL,Credit card,60.97,1597.64,1,0.0,0
CUST01416,Female,0,46,One year,DSL,Bank transfer,85.52,3929.76,4,8.0,0
CUST01417,Male,0,50,Month-to-month,No,Mailed check,46.02,2345.62,5,2.0,0
CUST01418,Male,0,71,One year,DSL,Bank transfer,35.95,2570.46,3,0.0,0
CUST01419,Male,1,3,Month-to-month,No,Bank transfer,36.05,129.42,4,0.0,1
CUST01420,Male,0,64,Month-to-month,DSL,Bank transfer,27.05,1786.55,3,5.0,1
CUST01421,Male,0,44,Month-to-month,No,Credit card,38.56,1676.53,4,5.0,0
CUST01422,Female,1,53,One year,Fiber optic,Electronic check,86.42,4549.52,3,0.0,1
CUST01423,Female,0,24,Two year,Fiber optic,Credit card,108.17,2624.85,2,2.0,0
CUST01424,Female,0,60,Month-to-month,Fiber optic,Mailed check,101.41,6077.28,1,6.0,1
CUST01425,Male,0,3,Month-to-month,DSL,Electronic check,88.51,321.65,1,9.0,1
CUST01426,Female,0,20,Month-to-month,Fiber optic,Mailed check,31.04,639.35,2,2.0,0
CUST01427,Male,1,46,Two year,DSL,Electronic check,48.92,2219.09,4,2.0,0
CUST01428,Female,0,15,Month-to-month,Fiber optic,Electronic check,50.98,781.63,5,2.0,0
CUST01429,Female,0,25,Month-to-month,Fiber optic,Credit card,45.0,1079.76,4,6.0,0
CUST01430,Female,0,71,One year,DSL,Bank transfer,71.5,5123.89,1,3.0,0
CUST01431,Female,0,17,Month-to-month,Fiber optic,Bank transfer,73.56,1180.58,5,3.0,0
CUST01432,Female,1,9,Month-to-month,DSL,Electronic check,55.69,562.3,3,2.0,1
CUST01433,Female,0,38,Month-to-month,Fiber optic,Credit card,55.38,2120.44,5,9.0,1
CUST01434,Male,0,48,One year,No,Mailed check,102.86,4928.84,4,8.0,1
CUST01435,Male,0,60,Month-to-month,Fiber optic,Mailed check,98.93,5973.92,2,1.0,1
CUST01436,Male,0,63,Two year,Fiber optic,Bank transfer,50.78,3224.68,3,3.0,0
CUST01437,Male,1,2,One year,Fiber optic,Bank transfer,111.38,289.28,4,7.0,0
CUST01438,Male,0,72,Month-to-month,No,Mailed check,115.28,8366.32,3,5.0,0
CUST01439,Female,1,11,Month-to-month,DSL,Mailed check,52.67,597.03,5,6.0,0
CUST01440,Male,0,64,Month-to-month,Fiber optic,Credit card,55.44,3504.73,1,6.0,1
CUST01441,Male,0,72,Month-to-month,Fiber optic,Mailed check,70.56,5053.49,4,1.0,0
CUST01442,Male,1,21,Two year,DSL,Credit card,114.11,2392.77,2,3.0,0
CUST01443,Male,0,18,Two year,DSL,Bank transfer,107.63,1991.46,5,9.0,1
CUST01444,Male,0,64,Month-to-month,DSL,Mailed check,30.26,1913.62,4,9.0,0
CUST01445,Male,0,38,Month-to-month,Fiber optic,Bank transfer,59.27,2233.73,2,5.0,0
CUST01446,Male,0,32,Month-to-month,No,Electronic check,75.34,2503.21,4,2.0,1
CUST01447,Male,0,11,Month-to-month,Fiber optic,Electronic check,70.31,768.23,5,8.0,1
CUST01448,Male,0,45,One year,Fiber optic,Electronic check,39.39,1740.65,4,3.0,0
CUST01449,Female,0,33,Month-to-month,DSL,Mailed check,105.88,3532.93,3,9.0,1
CUST01450,Male,0,41,Two year,DSL,Bank transfer,87.69,3592.65,5,1.0,0
CUST01451,Male,0,8,Month-to-month,DSL,Mailed check,103.79,760.85,4,5.0,0
CUST01452,Female,0,11,One year,Fiber optic,Bank transfer,105.88,1216.69,1,0.0,0
CUST01453,Female,0,51,Two year,DSL,Credit card,94.84,4799.26,4,5.0,0
CUST01454,Male,0,41,Month-to-month,Fiber optic,Mailed check,63.92,2622.94,3,9.0,0
CUST01455,Male,0,17,Month-to-month,No,Electronic check,81.05,1374.52,2,0.0,0
CUST01456,Male,1,46,Month-to-month,Fiber optic,Credit card,36.04,1669.19,2,7.0,1
CUST01457,Female,0,32,Month-to-month,Fiber optic,Bank transfer,87.36,2686.11,2,4.0,1
CUST01458,Male,1,54,Two year,Fiber optic,Mailed check,37.93,2031.21,1,5.0,1
CUST01459,Female,0,20,Two year,DSL,Bank transfer,89.39,1844.14,3,1.0,0
CUST01460,Female,0,33,Two year,DSL,Bank transfer,42.96,1480.95,5,1.0,0
CUST01461,Female,0,40,Two year,Fiber optic,Mailed check,31.76,1220.64,2,8.0,1
CUST01462,Female,0,32,Month-to-month,Fiber optic,Mailed check,36.53,1214.94,3,2.0,0
CUST01463,Female,0,2,Two year,Fiber optic,Bank transfer,20.2,2.33,4,5.0,0
CUST01464,Male,1,33,Two year,DSL,Bank transfer,91.87,3013.11,1,9.0,0
CUST01465,Male,0,30,Month-to-month,Fiber optic,Credit card,93.24,2781.1,3,4.0,1
CUST01466,Female,0,33,Month-to-month,DSL,Electronic check,71.49,2364.72,3,3.0,0
CUST01467,Female,1,26,Month-to-month,DSL,Bank transfer,36.14,989.61,5,9.0,1
CUST01468,Female,0,22,Month-to-month,DSL,Electronic check,28.36,637.05,3,1.0,0
CUST01469,Female,0,66,Month-to-month,Fiber optic,Credit card,21.91,1439.94,5,7.0,1
CUST01470,Male,0,38,Two year,DSL,Electronic check,36.57,1438.21,1,9.0,0
CUST01471,Female,1,46,Two year,DSL,Electronic check,109.09,4977.8,1,6.0,1
CUST01472,Female,0,15,Month-to-month,Fiber optic,Credit card,44.15,658.44,4,1.0,0
CUST01473,Male,0,44,Month-to-month,Fiber optic,Bank transfer,55.43,2488.58,5,5.0,1
CUST01474,Male,0,49,Two year,Fiber optic,Electronic check,30.53,1522.66,5,7.0,0
CUST01475,Male,0,61,One year,Fiber optic,Bank transfer,42.24,2553.09,2,6.0,1
CUST01476,Male,0,67,Month-to-month,No,Bank transfer,71.92,4743.16,2,0.0,0
CUST01477,Female,0,6,One year,DSL,Mailed check,80.78,500.19,4,4.0,0
CUST01478,Female,0,9,Two year,DSL,Bank transfer,44.54,321.88,1,1.0,0
CUST01479,Female,0,6,Two year,Fiber optic,Bank transfer,25.77,144.01,2,5.0,0
CUST01480,Female,0,32,Month-to-month,DSL,Electronic check,59.1,1950.25,3,6.0,1
CUST01481,Female,0,41,Month-to-month,Fiber optic,Bank transfer,43.42,1810.07,1,6.0,1
CUST01482,Female,0,8,Two year,Fiber optic,Bank transfer,,,3,2.0,1
CUST01483,Female,0,72,Month-to-month,No,Mailed check,115.99,,5,6.0,0
CUST01484,Female,0,50,One year,No,Mailed check,81.63,4065.54,1,4.0,0
CUST01485,Female,1,62,Month-to-month,No,Electronic check,75.69,4628.96,4,7.0,0
CUST01486,Male,0,62,Month-to-month,DSL,Electronic check,61.58,,5,7.0,0
CUST01487,Female,0,7,Month-to-month,No,Mailed check,62.89,415.67,5,6.0,1
CUST01488,Male,0,4,Month-to-month,DSL,Mailed check,74.09,272.09,3,5.0,0
CUST01489,Male,0,6,Two year,Fiber optic,Credit card,89.64,544.06,5,1.0,1
CUST01490,Male,0,58,Month-to-month,Fiber optic,Bank transfer,90.21,5201.15,2,5.0,1
CUST01491,Male,0,22,Two year,DSL,Electronic check,37.17,822.51,1,8.0,0
CUST01492,Female,0,26,Two year,Fiber optic,Electronic check,70.01,1790.63,2,1.0,0
CUST01493,Male,0,3,Month-to-month,DSL,Bank transfer,61.2,156.66,3,0.0,0
CUST01494,Male,0,41,One year,DSL,Bank transfer,107.05,4438.81,3,4.0,0
CUST01495,Female,1,60,Month-to-month,No,Electronic check,83.14,5043.25,1,5.0,1
CUST01496,Male,0,14,One year,DSL,Mailed check,73.25,940.07,5,2.0,0
CUST01497,Female,0,12,One year,DSL,Mailed check,31.54,415.83,4,7.0,0
CUST01498,Female,0,12,Month-to-month,Fiber optic,Bank transfer,80.56,1036.7,3,6.0,1
CUST01499,Female,0,13,Month-to-month,No,Electronic check,31.72,490.23,1,1.0,1
CUST01500,Female,0,25,One year,DSL,Bank transfer,53.72,1369.04,4,6.0,0
CUST01501,Male,0,45,Two year,DSL,Mailed check,34.28,1489.92,5,0.0,0
CUST01502,Female,0,19,Month-to-month,No,Credit card,89.21,1726.44,3,8.0,1
CUST01503,Male,0,55,One year,DSL,Credit card,40.63,2190.92,1,6.0,0
CUST01504,Male,0,45,Month-to-month,DSL,Mailed check,59.19,2646.22,1,5.0,1
CUST01505,Female,0,8,Two year,Fiber optic,Bank transfer,109.57,895.69,1,1.0,0
CUST01506,Male,1,53,Month-to-month,Fiber optic,Credit card,40.43,2102.64,3,2.0,1
CUST01507,Female,0,55,One year,Fiber optic,Mailed check,70.78,3835.61,4,0.0,1
CUST01508,Male,0,32,Month-to-month,DSL,Electronic check,61.93,2004.96,1,9.0,0
CUST01509,Male,0,51,One year,No,Bank transfer,21.81,1205.79,5,4.0,0
